ISBN,Product title,Brand,Pub Date,Retailer sales out last week,Retailer number of units in stock,Retailer projected weeks of stock on Hand,Number of units reatiler has ordered from DK,Current number of units in DK warehouse,Print status,Current Preorders total,Reprint Quantity,Reprint Date,Forecast sales for this week,Forecast sales for next 4 weeks,Forecast sales for next 12 weeks,Stock Risk
9780241224984,"Problem Solving Made Easy, Ages 7-9 (Key Stage 2): Supports the National Curriculum, Maths Exercise Book (Made Easy Workbooks)",DK Children 0-9,2016-03-03,12,78,9.375,0,406,In Print,0.0,1000.0,2025-03-17,8.0,28.0,81.0,Low
9780241615133,"DK Dordogne, Bordeaux and the Southwest Coast (Travel Guide)",DK Travel,2023-05-04,9,55,6.75,1,2171,In Print,0.0,1500.0,2025-01-22,8.0,32.0,114.0,Low
9780241462829,DK Eyewitness Top 10 Cyprus (Pocket Travel Guide),DK Travel,2021-11-25,9,48,3.5714285714285716,7,1545,In Print,0.0,0.0,,14.0,53.0,155.0,Low
9780241473948,DK Bali and Lombok (Travel Guide),DK Travel,2022-11-17,9,63,6.1,0,1769,In Print,0.0,0.0,,10.0,39.0,119.0,Low
9780241670491,DK Top 10 Normandy (Pocket Travel Guide),DK Travel,2024-06-06,11,43,4.2727272727272725,2,1464,In Print,0.0,0.0,,11.0,38.0,105.0,Low
9780241717189,DK Florence and Tuscany (Travel Guide),DK Travel,2025-03-06,10,0,0.0,0,5317,NOT YET PUBLISHED,35.0,5000.0,2025-01-28,12.0,156.0,819.0,Low
9780241385593,Where To Go When,DK Travel,2019-10-03,10,28,7.0,12,1290,In Print,0.0,0.0,,4.0,15.0,43.0,Low
9780241612156,"DK Lisbon: inspire, plan, discover, experience (Travel Guide)",DK Travel,2023-01-05,10,59,2.5,0,0,Out of Print,0.0,0.0,,26.0,102.0,310.0,High
9780241612804,DK Germany (Travel Guide),DK Travel,2023-03-02,10,58,7.571428571428571,20,316,In Print,0.0,0.0,,7.0,28.0,92.0,Low
9780241538647,DK Road Trips France (Travel Guide),DK Travel,2024-07-04,11,116,9.727272727272727,0,1211,In Print,0.0,0.0,,11.0,37.0,105.0,Low
9781402255441,The Girl Who Never Made Mistakes,DK Other,2011-11-01,9,177,6.64,9,668,In Print,0.0,0.0,,25.0,93.0,279.0,Low
9781728277707,"A Game of Gods: A Dark and Enthralling Reimagining of the Hades and Persephone Myth (Hades x Persephone Saga, 6)",DK Other,2023-07-25,11,106,12.375,0,684,In Print,0.0,0.0,,8.0,29.0,89.0,Low
9781492675372,"Dad Jokes: Good, Clean Fun for All Ages!",DK Other,2018-06-01,10,44,5.875,0,341,In Print,0.0,0.0,,8.0,25.0,72.0,Low
9781646117659,The Couple's Quiz Book: 350 Fun Questions to Energize Your Relationship (Relationship Books for Couples),DK Other,2020-07-09,10,26,2.272727272727273,8,64,In Print,0.0,0.0,,11.0,29.0,65.0,Low
9781646111947,"Simple & Safe Baby-Led Weaning: How to Integrate Foods, Master Portion Sizes, and Identify Allergies",DK Other,2020-02-28,9,81,8.5,0,84,In Print,0.0,0.0,,10.0,36.0,106.0,Low
9781464234064,Keep Me: A Dark Enemies to Lovers Billionaire Romance from the Author of The Salacious Players' Club,DK Other,2024-12-03,11,144,16.875,0,1939,In Print,0.0,0.0,,8.0,32.0,96.0,Low
9781464233876,Kingmakers Year Three: A Spicy Dark College Bully Romance (Kingmakers Book 3),DK Other,2024-12-17,10,175,14.384615384615385,0,3875,In Print,0.0,0.0,,13.0,47.0,139.0,Low
9781939754035,"The Natural Soap Making Book for Beginners: Do-It-Yourself Soaps Using All-Natural Herbs, Spices, and Essential Oils",DK Other,2017-09-08,11,9,1.2857142857142858,0,0,Reprinting,0.0,0.0,,7.0,24.0,70.0,High
9781646116140,A Practical Guide to Complex PTSD: Compassionate Strategies to Begin Healing from Childhood Trauma (Healing Complex Ptsd),DK Other,2020-06-12,10,0,0.0,0,0,Reprinting,0.0,0.0,,9.0,35.0,105.0,High
9781641524216,The Ultimate Travel Journal for Kids: Awesome Activities for Your Adventures,DK Other,2019-06-21,9,35,7.2,0,42,In Print,0.0,0.0,,5.0,19.0,57.0,Low
9781464228254,Neon Gods: A Divinely Dark Romance Retelling of Hades and Persephone (Dark Olympus 1),DK Other,2024-08-06,9,184,11.8,0,1603,In Print,0.0,0.0,,15.0,53.0,158.0,Low
9781464233869,Kingmakers Year Two: A Spicy Forbidden Dark College Romance (Kingmakers Book 2),DK Other,2024-11-12,10,140,10.428571428571429,0,3743,In Print,0.0,0.0,,14.0,47.0,134.0,Low
9781464225949,Wolf Girl: A Werewolf Shifter Romance for Romantasy Lovers (Wolf Girl 1),DK Other,2024-10-08,11,75,7.2,1,1471,In Print,0.0,0.0,,10.0,32.0,84.0,Low
9780241695890,Cacti and Succulents: On-point Advice to Keep Your Plants Looking Sharp,DK Life,2025-04-17,10,0,0.0,0,0,NOT YET PUBLISHED,54.0,3500.0,2025-03-06,32.0,106.0,951.0,High
9780241684023,Low Waste Kitchen: Radical Recipes for Sustainable Living,DK Life,2025-03-06,9,0,0.0,0,5164,NOT YET PUBLISHED,682.0,5000.0,2025-01-27,56.0,1288.0,4100.0,Low
9780241491317,"The Meat Cookbook: Know the Cuts, Master the Skills, over 250 Recipes",DK Life,2021-11-18,11,119,13.333333333333334,0,697,In Print,0.0,0.0,,9.0,33.0,102.0,Low
9780241467640,LEGO Ninjago Character Encyclopedia New Edition: With Exclusive Future Nya LEGO Minifigure,DK Licensing,2021-03-04,11,354,13.74074074074074,0,3538,In Print,0.0,0.0,,27.0,101.0,298.0,Low
9780241543825,Marvel Studios The Marvel Cinematic Universe An Official Timeline,DK Licensing,2023-10-26,11,398,24.3125,1,3010,In Print,0.0,0.0,,16.0,60.0,185.0,Low
9780241561966,"Tools A Visual History: The Hardware that Built, Measured and Repaired the World",DK Licensing,2022-10-06,9,191,22.0,0,501,In Print,0.0,0.0,,9.0,32.0,89.0,Low
9780241650776,Marvel Studios Character Encyclopedia Updated Edition,DK Licensing,2024-04-04,10,535,24.61904761904762,0,950,In Print,0.0,1968.0,2025-02-12,21.0,79.0,256.0,Low
9780241543788,"English for Everyone Illustrated English Dictionary with Free Online Audio: An Illustrated Reference Guide to Over 10,000 English Words and Phrases",DK Learning,2022-03-17,10,137,11.909090909090908,0,1899,In Print,0.0,0.0,,11.0,43.0,123.0,Low
9780241289372,Eyewitness Travel Phrase Book German: Essential Reference for Every Traveller (Eyewitness Travel Guides Phrase Books),DK Learning,2017-06-01,10,58,11.0,0,372,In Print,0.0,1000.0,2025-02-24,5.0,20.0,68.0,Low
9781409353058,The Planets: The Definitive Visual Guide to Our Solar System,DK Knowledge,2014-09-01,11,67,6.7272727272727275,2,688,In Print,0.0,1000.0,2025-01-16,11.0,39.0,109.0,Low
9780241639641,Kings & Queens of England and Scotland,DK Knowledge,2023-03-09,9,55,4.461538461538462,0,1618,In Print,0.0,0.0,,13.0,45.0,131.0,Low
9780241512982,The Black History Book: Big Ideas Simply Explained,DK Knowledge,2021-10-07,11,83,11.428571428571429,16,1479,In Print,0.0,0.0,,7.0,24.0,69.0,Low
9780241302255,"The Brain Book: An Illustrated Guide to its Structure, Functions, and Disorders",DK Knowledge,2019-01-03,9,55,4.833333333333333,0,1389,In Print,0.0,0.0,,12.0,42.0,126.0,Low
9780241484838,The Film Book: A Complete Guide to the World of Cinema,DK Knowledge,2021-04-01,9,282,23.5,0,1659,In Print,0.0,0.0,,12.0,47.0,146.0,Low
9780241507209,"How to be Good at Maths Workbook 2, Ages 9-11 (Key Stage 2): The Simplest-Ever Visual Workbook",DK Childrens 9+,2021-10-28,11,57,6.777777777777778,3,1136,In Print,0.0,982.0,2025-01-31,9.0,33.0,101.0,Low
9780241624739,Children's Book of Art: An Introduction to the World's Most Amazing Paintings and Sculptures (DK Children's Book of),DK Childrens 9+,2023-08-03,9,70,5.384615384615385,0,1245,In Print,0.0,0.0,,13.0,48.0,152.0,Low
9780241297650,Art A Children's Encyclopedia (DK Children's Visual Encyclopedia),DK Childrens 9+,2017-08-03,11,207,10.95,0,2049,In Print,0.0,0.0,,20.0,78.0,244.0,Low
9781405391498,How To...Horse Riding: A Step-by-Step Guide to Mastering Your Skills,DK Childrens 9+,2012-05-01,9,299,17.764705882352942,0,1276,In Print,0.0,0.0,,17.0,66.0,202.0,Low
9780241343524,What's the Point of Maths?,DK Childrens 9+,2020-01-02,10,73,6.7272727272727275,0,3270,In Print,0.0,0.0,,11.0,41.0,129.0,Low
9780241343593,Animals (Pocket Eyewitness),DK Childrens 9+,2018-10-04,10,66,8.714285714285714,1,1202,In Print,0.0,0.0,,7.0,27.0,84.0,Low
9780241343616,Pocket Eyewitness Sharks: Facts at Your Fingertips,DK Childrens 9+,2018-10-04,10,109,7.666666666666667,0,301,In Print,0.0,0.0,,15.0,55.0,170.0,Low
9780241625910,Anansi and the Golden Pot,DK Children 0-9,2023-01-05,10,60,4.4,0,310,In Print,0.0,0.0,,15.0,55.0,164.0,Low
9780241370995,Jack and the Beanstalk (Storytime Lap Books),DK Children 0-9,2019-07-04,9,171,6.653846153846154,0,1654,In Print,0.0,0.0,,26.0,110.0,386.0,Low
9781405352567,Girls' Potty Time,DK Children 0-9,2010-02-12,9,23,2.5555555555555554,1,2041,In Print,0.0,1720.0,2025-02-10,9.0,36.0,110.0,Low
9780241420676,Pop-Up Peekaboo! Monsters,DK Children 0-9,2020-08-06,10,119,10.090909090909092,0,1554,In Print,0.0,0.0,,11.0,40.0,122.0,Low
9780241585092,The Sleepy Bunny: A Springtime Story About Being Yourself (First Seasonal Stories),DK Children 0-9,2023-03-02,11,396,34.666666666666664,0,2066,In Print,0.0,0.0,,12.0,107.0,503.0,Low
9780241568170,"Playful Wonders: Easy, Fun-Filled Sensory Play Activities",DK Children 0-9,2023-06-01,9,8,4.0,10,1009,In Print,0.0,0.0,,2.0,8.0,24.0,Low
9780241461365,Norse Myths (Ancient Myths),DK Children 0-9,2021-07-01,11,208,19.083333333333332,0,1717,In Print,0.0,0.0,,12.0,42.0,126.0,Low
9780241709481,DK Tokyo (Travel Guide),DK Travel,2025-02-06,9,139,7.7,2,2513,In Print,0.0,0.0,,20.0,82.0,211.0,Low
9780241710227,DK Paris Mini Map and Guide (Pocket Travel Guide),DK Travel,2025-02-06,9,245,8.310344827586206,0,2199,In Print,0.0,0.0,,29.0,138.0,365.0,Low
9780241673232,DK London (Travel Guide),DK Travel,2024-09-05,9,62,5.636363636363637,4,1762,In Print,0.0,0.0,,11.0,42.0,121.0,Low
9780241617595,DK Greek Islands (Travel Guide),DK Travel,2023-06-01,9,45,5.0,1,1780,In Print,0.0,0.0,,9.0,36.0,126.0,Low
9780241615355,DK Top 10 Costa Blanca (Pocket Travel Guide),DK Travel,2023-05-04,9,46,3.923076923076923,1,1789,In Print,0.0,1500.0,2025-01-15,13.0,50.0,146.0,Low
9780241668184,DK Madrid: Inspire / Plan / Discover / Experience (Travel Guide),DK Travel,2024-05-02,9,100,5.411764705882353,1,1605,In Print,0.0,0.0,,17.0,57.0,170.0,Low
9780241663622,DK Top 10 Cornwall and Devon (Pocket Travel Guide),DK Travel,2024-02-01,9,48,6.0,0,3209,In Print,0.0,2000.0,2025-01-29,8.0,30.0,92.0,Low
9780241473993,DK Poland (Travel Guide),DK Travel,2023-06-01,9,75,8.0,8,2783,In Print,0.0,0.0,,10.0,38.0,113.0,Low
9780241568965,DK Top 10 Beijing (Pocket Travel Guide),DK Travel,2023-02-02,9,43,7.5,1,1608,In Print,0.0,1500.0,2025-01-14,6.0,24.0,72.0,Low
9780241698105,DK Top 10 Mexico City (Pocket Travel Guide),DK Travel,2024-12-05,9,53,6.444444444444445,0,1723,In Print,0.0,0.0,,9.0,34.0,107.0,Low
9780241670514,DK Road Trips Great Britain (Travel Guide),DK Travel,2024-06-20,9,101,9.333333333333334,0,818,In Print,0.0,2000.0,2025-04-11,12.0,44.0,131.0,Low
9780241678602,DK Top 10 Seoul (Pocket Travel Guide),DK Travel,2024-11-07,9,109,8.75,0,2366,In Print,0.0,0.0,,12.0,43.0,129.0,Low
9781623159573,The Low-FODMAP Diet for Beginners: A 7-Day Plan to Beat Bloat and Soothe Your Gut with Recipes for Fast IBS Relief,DK Other,2017-11-10,9,49,6.5,9,62,In Print,0.0,0.0,,8.0,32.0,100.0,Low
9781464228308,"Midnight Ruin: A Divinely Dark Romance Retelling of Orpheus, Eurydice and Charon (Dark Olympus 6)",DK Other,2024-08-06,9,34,6.0,0,2946,In Print,0.0,0.0,,6.0,19.0,51.0,Low
9781641523493,"CBT Workbook for Kids: 40+ Fun Exercises and Activities to Help Children Overcome Anxiety & Face Their Fears at Home, at School, and Out in the World (Health and Wellness Workbooks for Kids)",DK Other,2019-10-17,9,57,3.466666666666667,0,259,In Print,0.0,0.0,,15.0,56.0,167.0,Low
9781492671183,Quantum Computing for Babies: 0 (Baby University),DK Other,2018-05-03,9,61,7.75,0,282,In Print,0.0,0.0,,8.0,31.0,98.0,Low
9781438089942,It's Called Dyslexia (Live and Learn),DK Other,2023-02-23,9,17,4.25,13,115,In Print,0.0,0.0,,4.0,16.0,48.0,Low
9781728291468,Lotus,DK Other,2023-09-05,9,82,8.666666666666666,10,985,In Print,0.0,0.0,,9.0,39.0,133.0,Low
9781402266706,"The Complete Book of Baby Names: The Most Names, Most Lists, Most Help to Find the Best Name",DK Other,2013-04-01,9,1,0.058823529411764705,0,0,Reprint under Review,0.0,0.0,,17.0,60.0,168.0,High
9781728295428,There Is No Devil (Sinners Duet),DK Other,2023-10-03,9,318,28.636363636363637,0,852,In Print,0.0,0.0,,11.0,42.0,125.0,Low
9781464233883,Kingmakers Year Four: A Spicy Dark College Mafia Romance (Kingmakers Book 4),DK Other,2025-01-28,9,194,5.705882352941177,25,3809,In Print,0.0,0.0,,34.0,122.0,307.0,Low
9781728278407,Saint: A Steamy and Taboo BookTok Sensation,DK Other,2022-11-08,9,71,13.0,5,2404,In Print,0.0,0.0,,6.0,22.0,67.0,Low
9781728229454,Wild Is the Witch,DK Other,2022-08-02,9,0,0.0,0,0,No Longer Distributed,0.0,0.0,,1.0,4.0,11.0,High
9781939754684,We're Pregnant! The First Time Dad's Pregnancy Handbook: The First-time Dad's Pregnancy Handbook: Everything You Need to Know for Your Partner & Baby,DK Other,2018-05-24,9,0,0.0,0,0,Reprint under Review,0.0,0.0,,14.0,55.0,181.0,High
9780241607817,Girls Just Wanna Have Impact Funds: A Feminist Guide to Changing the World with Your Money,DK Life,2023-11-23,9,141,31.2,0,2807,In Print,0.0,0.0,,5.0,16.0,48.0,Low
9780241574775,"Flower Porn: Recipes for Modern Bouquets, Tablescapes and Displays",DK Life,2023-01-05,9,52,8.833333333333334,10,741,In Print,0.0,0.0,,6.0,20.0,63.0,Low
9780241535776,"Ayla: A Feast of Nepali Dishes from Terai, Hills and the Himalayas",DK Life,2022-02-03,9,59,9.5,0,1924,In Print,0.0,0.0,,6.0,22.0,65.0,Low
9780241674512,Astrophysics for Supervillains (Supervillain Academy),DK Licensing,2024-07-04,9,224,10.428571428571429,0,1201,In Print,0.0,0.0,,21.0,84.0,267.0,Low
9780241531617,Jurassic World Pocket Expert: All the Facts You Need to Know,DK Licensing,2022-09-01,9,77,7.6,3,1292,In Print,0.0,0.0,,10.0,39.0,116.0,Low
9780241665152,Spanish English Bilingual Visual Dictionary (DK Bilingual Visual Dictionaries),DK Learning,2024-06-06,9,88,8.727272727272727,29,4805,In Print,0.0,2860.0,2025-02-25,11.0,38.0,110.0,Low
9780241638682,The Psychology Book: Big Ideas Simply Explained (DK Big Ideas),DK Knowledge,2024-06-06,9,57,8.142857142857142,22,1838,In Print,0.0,0.0,,7.0,28.0,77.0,Low
9780241198735,First Aid Fast for Babies and Children: Emergency Procedures for all Parents and Carers,DK Knowledge,2017-06-01,9,61,4.1875,2,872,In Print,0.0,750.0,2025-02-10,16.0,58.0,162.0,Low
9780241537831,Medical Symptoms Visual Guide: The Easy Way to Identify Medical Problems,DK Knowledge,2022-01-20,9,106,8.307692307692308,1,1971,In Print,0.0,0.0,,13.0,51.0,157.0,Low
9780241225929,The History Book: Big Ideas Simply Explained,DK Knowledge,2016-07-01,9,119,20.833333333333332,0,1606,In Print,0.0,3000.0,2025-02-12,6.0,24.0,79.0,Low
9780241415030,The Architecture Book: Big Ideas Simply Explained (DK Big Ideas),DK Knowledge,2023-01-19,9,132,9.857142857142858,0,1986,In Print,0.0,0.0,,14.0,49.0,148.0,Low
9780241664360,The Illustrated Bible Story by Story (DK Bibles and Bible Guides),DK Knowledge,2024-02-29,9,22,7.0,8,1324,In Print,0.0,0.0,,3.0,12.0,36.0,Low
9780241514900,Architecture: A Visual History,DK Knowledge,2021-02-04,9,38,4.75,8,1317,In Print,0.0,0.0,,8.0,29.0,89.0,Low
9780241410196,The Law Book: Big Ideas Simply Explained,DK Knowledge,2020-09-03,9,56,11.2,0,1727,In Print,0.0,0.0,,5.0,20.0,67.0,Low
9780241188767,First Dinosaur Encyclopedia: A First Reference Book for Children (DK First Reference),DK Knowledge,2016-06-01,9,663,29.17391304347826,0,670,In Print,0.0,0.0,,23.0,93.0,290.0,Low
9780241343623,Pocket Eyewitness Space: Facts at Your Fingertips,DK Childrens 9+,2018-10-04,9,49,5.444444444444445,0,95,In Print,0.0,1500.0,2025-02-10,9.0,35.0,105.0,Low
9780241471418,"How to be Good at Maths Workbook 1, Ages 7-9 (Key Stage 2): The Simplest-Ever Visual Workbook",DK Childrens 9+,2021-10-28,9,38,4.1,6,657,In Print,0.0,0.0,,10.0,36.0,109.0,Low
9780241423639,Forensic Science: Discover the Fascinating Methods Scientists Use to Solve Crimes (DK Eyewitness),DK Childrens 9+,2020-02-06,9,63,6.1,0,987,In Print,0.0,0.0,,10.0,38.0,113.0,Low
9780241623275,Knowledge Encyclopedia Plants and Fungi!: Our Growing World as You've Never Seen It Before (DK Knowledge Encyclopedias),DK Childrens 9+,2023-10-05,9,50,6.25,5,1283,In Print,0.0,0.0,,8.0,32.0,101.0,Low
9780241569962,Timelines of Everything: From Woolly Mammoths to World Wars (DK Children's Timelines),DK Childrens 9+,2023-05-04,9,225,15.846153846153847,0,727,In Print,0.0,1316.0,2025-03-17,13.0,48.0,151.0,Low
9781409344636,"English Made Easy, Ages 10-11 (Key Stage 2): Supports the National Curriculum, English Exercise Book (Made Easy Workbooks)",DK Children 0-9,2014-07-01,9,89,6.357142857142857,0,1284,In Print,0.0,1000.0,2025-01-23,14.0,53.0,144.0,Low
9780241445426,The Secret Explorers and the Rainforest Rangers,DK Children 0-9,2021-04-01,9,131,5.958333333333333,1,602,In Print,0.0,750.0,2025-01-13,24.0,81.0,217.0,Low
9781409344940,"Science Made Easy, Ages 6-7 (Key Stage 1): Supports the National Curriculum, Science Exercise Book (Made Easy Workbooks)",DK Children 0-9,2014-07-01,9,102,8.416666666666666,0,1487,In Print,0.0,0.0,,12.0,44.0,133.0,Low
9781409344797,"Maths Made Easy: Advanced, Ages 7-8 (Key Stage 2): Supports the National Curriculum, Maths Exercise Book (Made Easy Workbooks)",DK Children 0-9,2014-07-01,9,21,4.2,1,1128,In Print,0.0,0.0,,5.0,20.0,61.0,Low
9780241316672,How to Be an Engineer (Careers for Kids),DK Children 0-9,2018-05-03,9,40,7.8,0,371,In Print,0.0,0.0,,5.0,20.0,61.0,Low
9780241273142,Baby Touch and Feel Kittens,DK Children 0-9,2017-01-16,9,39,8.2,0,1580,In Print,0.0,0.0,,5.0,20.0,67.0,Low
9781409334965,Chug Chug Tractor (Super Noisy Books),DK Children 0-9,2013-10-01,9,65,4.357142857142857,0,2696,In Print,0.0,0.0,,14.0,52.0,155.0,Low
9780241465721,The Nature Adventure Book: 40 activities to do outdoors (Activity),DK Children 0-9,2021-03-04,9,63,8.0,0,67,In Print,0.0,0.0,,8.0,31.0,93.0,Low
9781409344773,"Maths Made Easy: Advanced, Ages 6-7 (Key Stage 1): Supports the National Curriculum, Maths Exercise Book (Made Easy Workbooks)",DK Children 0-9,2014-07-01,9,69,9.0,0,668,In Print,0.0,0.0,,8.0,32.0,102.0,Low
9780241467046,Ultimate Sticker Book Farm,DK Children 0-9,2021-01-07,9,98,6.5625,1,3143,In Print,0.0,0.0,,16.0,61.0,200.0,Low
9780744095647,Dessert Course: Lessons in the Whys and Hows of Baking,DK Alpha,2025-04-01,9,0,0.0,0,0,NOT YET PUBLISHED,235.0,1500.0,2025-03-03,9.0,55.0,1470.0,High
9780241664513,DK Spain: Inspire / Plan / Discover / Experience (Travel Guide),DK Travel,2024-03-07,8,84,5.857142857142857,0,1288,In Print,0.0,2000.0,2025-04-04,14.0,56.0,167.0,Low
9780241538661,DK Road Trips Italy (Travel Guide),DK Travel,2024-07-04,8,36,5.5,6,1937,In Print,0.0,1500.0,2025-01-20,6.0,22.0,64.0,Low
9780241462898,DK Top 10 Italian Lakes (Pocket Travel Guide),DK Travel,2022-08-18,8,59,5.363636363636363,0,1454,In Print,0.0,0.0,,11.0,48.0,170.0,Low
9781409355830,Top 10 Tallinn: DK Eyewitness Top 10 Travel Guide 2015 (Pocket Travel Guide),DK Travel,2015-01-16,8,42,3.75,0,565,In Print,0.0,0.0,,12.0,46.0,139.0,Low
9780241462812,DK Top 10 Chicago (Pocket Travel Guide),DK Travel,2024-03-07,8,76,6.818181818181818,3,1492,In Print,0.0,0.0,,11.0,46.0,142.0,Low
9780241275443,"DK Eyewitness Travel Guide Estonia, Latvia and Lithuania: DK Eyewitness Travel Guide 2017",DK Travel,2017-07-06,8,85,7.166666666666667,0,739,In Print,0.0,0.0,,12.0,48.0,145.0,Low
9780241662670,DK Top 10 New Orleans (Pocket Travel Guide),DK Travel,2024-01-04,8,71,6.0,0,1029,In Print,0.0,0.0,,11.0,44.0,137.0,Low
9780241671849,DK Top 10 San Diego (Pocket Travel Guide),DK Travel,2024-07-04,8,66,12.4,0,599,In Print,0.0,0.0,,5.0,16.0,51.0,Low
9780241680186,Copenhagen Like a Local: By the People Who Call It Home (Local Travel Guide),DK Travel,2024-06-06,8,32,6.2,5,375,In Print,0.0,0.0,,5.0,20.0,66.0,Low
9780241612477,DK Top 10 Toronto (Pocket Travel Guide),DK Travel,2023-02-02,8,3,0.21428571428571427,0,0,Out of Print,0.0,0.0,,14.0,52.0,167.0,High
9780241568972,DK Top 10 Phuket (Pocket Travel Guide),DK Travel,2022-11-17,8,78,5.466666666666667,0,800,In Print,0.0,0.0,,15.0,51.0,152.0,Low
9780241473962,DK Brittany (Travel Guide),DK Travel,2024-06-06,8,27,3.3333333333333335,0,1452,In Print,0.0,0.0,,9.0,32.0,97.0,Low
9780241676301,DK Top 10 London (Pocket Travel Guide),DK Travel,2024-09-05,8,100,12.5,0,2249,In Print,0.0,0.0,,8.0,29.0,90.0,Low
9780241612484,DK Top 10 Munich (Pocket Travel Guide),DK Travel,2023-02-02,8,31,2.0,0,177,Out of Print,0.0,0.0,,17.0,69.0,222.0,Low
9781492671206,Neural Networks for Babies (Baby University),DK Other,2019-04-01,8,89,8.3,0,867,In Print,0.0,0.0,,10.0,39.0,119.0,Low
9781728297477,Calculus for Babies (Baby University),DK Other,2024-08-02,8,68,9.0,0,311,In Print,0.0,0.0,,8.0,32.0,101.0,Low
9781728263137,What Happens After Midnight,DK Other,2023-07-04,8,58,5.363636363636363,0,851,In Print,0.0,0.0,,11.0,26.0,75.0,Low
9781641521314,Grief Day By Day: Simple Practices and Daily Guidance for Living with Loss,DK Other,2018-10-25,8,16,5.0,0,70,In Print,0.0,0.0,,3.0,12.0,36.0,Low
